ref_area.label,indicator.label,source.label,classif1.label,time,obs_value,note_indicator.label,note_source.label
Brazil,Gender wage gap by occupation (%),BRA - HS - Pesquisa Nacional por Amostra de Domicílios,Occupation (ISCO-08): Total,1999,17.14,Currency: BRA - Real (BRL) | Time unit: Per hour,"Repository: SEDLAC (CEDLAS and The World Bank) | Geographical coverage: Total national, excluding some areas"
Brazil,Gender wage gap by occupation (%),BRA - HS - Pesquisa Nacional por Amostra de Domicílios,Occupation (ISCO-08): Total,2001,17.5,Currency: BRA - Real (BRL) | Time unit: Per hour,"Repository: SEDLAC (CEDLAS and The World Bank) | Geographical coverage: Total national, excluding some areas"
Brazil,Gender wage gap by occupation (%),BRA - HS - Pesquisa Nacional por Amostra de Domicílios,Occupation (ISCO-08): Total,2002,14.29,Currency: BRA - Real (BRL) | Time unit: Per hour,"Repository: SEDLAC (CEDLAS and The World Bank) | Geographical coverage: Total national, excluding some areas"
Brazil,Gender wage gap by occupation (%),BRA - HS - Pesquisa Nacional por Amostra de Domicílios,Occupation (ISCO-08): Total,2003,16.67,Currency: BRA - Real (BRL) | Time unit: Per hour,"Repository: SEDLAC (CEDLAS and The World Bank) | Geographical coverage: Total national, excluding some areas"
Brazil,Gender wage gap by occupation (%),BRA - HS - Pesquisa Nacional por Amostra de Domicílios,Occupation (ISCO-08): Total,2004,17.65,Currency: BRA - Real (BRL) | Time unit: Per hour,"Repository: SEDLAC (CEDLAS and The World Bank) | Geographical coverage: Total national, excluding some areas"
Brazil,Gender wage gap by occupation (%),BRA - HS - Pesquisa Nacional por Amostra de Domicílios,Occupation (ISCO-08): Total,2005,14.55,Currency: BRA - Real (BRL) | Time unit: Per hour,"Repository: SEDLAC (CEDLAS and The World Bank) | Geographical coverage: Total national, excluding some areas"
Brazil,Gender wage gap by occupation (%),BRA - HS - Pesquisa Nacional por Amostra de Domicílios,Occupation (ISCO-08): Total,2006,14.75,Currency: BRA - Real (BRL) | Time unit: Per hour,"Repository: SEDLAC (CEDLAS and The World Bank) | Geographical coverage: Total national, excluding some areas"
Brazil,Gender wage gap by occupation (%),BRA - HS - Pesquisa Nacional por Amostra de Domicílios,Occupation (ISCO-08): Total,2007,14.71,Currency: BRA - Real (BRL) | Time unit: Per hour,"Repository: SEDLAC (CEDLAS and The World Bank) | Geographical coverage: Total national, excluding some areas"
Brazil,Gender wage gap by occupation (%),BRA - HS - Pesquisa Nacional por Amostra de Domicílios,Occupation (ISCO-08): Total,2008,15.49,Currency: BRA - Real (BRL) | Time unit: Per hour,"Repository: SEDLAC (CEDLAS and The World Bank) | Geographical coverage: Total national, excluding some areas"
Brazil,Gender wage gap by occupation (%),BRA - HS - Pesquisa Nacional por Amostra de Domicílios,Occupation (ISCO-08): Total,2009,14.29,Currency: BRA - Real (BRL) | Time unit: Per hour,"Repository: SEDLAC (CEDLAS and The World Bank) | Geographical coverage: Total national, excluding some areas"
Brazil,Gender wage gap by occupation (%),BRA - HS - Pesquisa Nacional por Amostra de Domicílios,Occupation (ISCO-08): Total,2011,18.02,Currency: BRA - Real (BRL) | Time unit: Per hour,"Repository: SEDLAC (CEDLAS and The World Bank) | Geographical coverage: Total national, excluding some areas"
Brazil,Gender wage gap by occupation (%),BRA - HS - Pesquisa Nacional por Amostra de Domicílios,Occupation (ISCO-08): Total,2012,16.39,Currency: BRA - Real (BRL) | Time unit: Per hour,"Repository: SEDLAC (CEDLAS and The World Bank) | Geographical coverage: Total national, excluding some areas"
Brazil,Gender wage gap by occupation (%),BRA - HS - Pesquisa Nacional por Amostra de Domicílios,Occupation (ISCO-08): Total,2013,16.89,Currency: BRA - Real (BRL) | Time unit: Per hour,"Repository: SEDLAC (CEDLAS and The World Bank) | Geographical coverage: Total national, excluding some areas"
Brazil,Gender wage gap by occupation (%),BRA - HS - Pesquisa Nacional por Amostra de Domicílios,Occupation (ISCO-08): Total,2014,15.97,Currency: BRA - Real (BRL) | Time unit: Per hour,"Repository: SEDLAC (CEDLAS and The World Bank) | Geographical coverage: Total national, excluding some areas"
Brunei Darussalam,Gender wage gap by occupation (%),BRN - LFS - Labour force survey,Occupation (ISCO-08): Total,2014,2.74,Currency: BRN - Brunei dollar (BND) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,"Data reference period: October | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population"
Brunei Darussalam,Gender wage gap by occupation (%),BRN - LFS - Labour force survey,Occupation (ISCO-08): 1. Managers,2014,32.14,Currency: BRN - Brunei dollar (BND) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,"Data reference period: October | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population"
Brunei Darussalam,Gender wage gap by occupation (%),BRN - LFS - Labour force survey,Occupation (ISCO-08): 2. Professionals,2014,10.35,Currency: BRN - Brunei dollar (BND) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,"Data reference period: October | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population"
Brunei Darussalam,Gender wage gap by occupation (%),BRN - LFS - Labour force survey,Occupation (ISCO-08): 3. Technicians and associate professionals,2014,-9.03,Currency: BRN - Brunei dollar (BND) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,"Data reference period: October | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population"
Brunei Darussalam,Gender wage gap by occupation (%),BRN - LFS - Labour force survey,Occupation (ISCO-08): 4. Clerical support workers,2014,3.77,Currency: BRN - Brunei dollar (BND) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,"Data reference period: October | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population"
Brunei Darussalam,Gender wage gap by occupation (%),BRN - LFS - Labour force survey,Occupation (ISCO-08): 5. Service and sales workers,2014,34.15,Currency: BRN - Brunei dollar (BND) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,"Data reference period: October | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population"
Brunei Darussalam,Gender wage gap by occupation (%),BRN - LFS - Labour force survey,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2014,19.37,Currency: BRN - Brunei dollar (BND) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,"Data reference period: October | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population"
Brunei Darussalam,Gender wage gap by occupation (%),BRN - LFS - Labour force survey,Occupation (ISCO-08): 7. Craft and related trades workers,2014,6.23,Currency: BRN - Brunei dollar (BND) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,"Data reference period: October | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population"
Brunei Darussalam,Gender wage gap by occupation (%),BRN - LFS - Labour force survey,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2014,57.84,Currency: BRN - Brunei dollar (BND) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,"Data reference period: October | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population"
Brunei Darussalam,Gender wage gap by occupation (%),BRN - LFS - Labour force survey,Occupation (ISCO-08): 9. Elementary occupations,2014,34.59,Currency: BRN - Brunei dollar (BND) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,"Data reference period: October | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population"
Brunei Darussalam,Gender wage gap by occupation (%),BRN - LFS - Labour force survey,Occupation (ISCO-08): Total,2017,0.33,Currency: BRN - Brunei dollar (BND) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,"Data reference period: October | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population"
Brunei Darussalam,Gender wage gap by occupation (%),BRN - LFS - Labour force survey,Occupation (ISCO-08): 1. Managers,2017,11.04,Currency: BRN - Brunei dollar (BND) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,"Data reference period: October | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population"
Brunei Darussalam,Gender wage gap by occupation (%),BRN - LFS - Labour force survey,Occupation (ISCO-08): 2. Professionals,2017,6.75,Currency: BRN - Brunei dollar (BND) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,"Data reference period: October | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population"
Brunei Darussalam,Gender wage gap by occupation (%),BRN - LFS - Labour force survey,Occupation (ISCO-08): 3. Technicians and associate professionals,2017,2.42,Currency: BRN - Brunei dollar (BND) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,"Data reference period: October | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population"
Brunei Darussalam,Gender wage gap by occupation (%),BRN - LFS - Labour force survey,Occupation (ISCO-08): 4. Clerical support workers,2017,0,Currency: BRN - Brunei dollar (BND) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,"Data reference period: October | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population"
Brunei Darussalam,Gender wage gap by occupation (%),BRN - LFS - Labour force survey,Occupation (ISCO-08): 5. Service and sales workers,2017,32.12,Currency: BRN - Brunei dollar (BND) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,"Data reference period: October | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population"
Brunei Darussalam,Gender wage gap by occupation (%),BRN - LFS - Labour force survey,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2017,-45.9,Currency: BRN - Brunei dollar (BND) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,"Data reference period: October | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population"
Brunei Darussalam,Gender wage gap by occupation (%),BRN - LFS - Labour force survey,Occupation (ISCO-08): 7. Craft and related trades workers,2017,46.42,Currency: BRN - Brunei dollar (BND) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,"Data reference period: October | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population"
Brunei Darussalam,Gender wage gap by occupation (%),BRN - LFS - Labour force survey,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2017,20.14,Currency: BRN - Brunei dollar (BND) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,"Data reference period: October | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population"
Brunei Darussalam,Gender wage gap by occupation (%),BRN - LFS - Labour force survey,Occupation (ISCO-08): 9. Elementary occupations,2017,30.73,Currency: BRN - Brunei dollar (BND) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,"Data reference period: October | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population"
Chile,Gender wage gap by occupation (%),CHL - HS - Encuesta de Caracterización Socioeconómica Nacional,Occupation (ISCO-08): Total,1990,26.45,Currency: CHL - Chilean peso (CLP) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Chile,Gender wage gap by occupation (%),CHL - HS - Encuesta de Caracterización Socioeconómica Nacional,Occupation (ISCO-08): Total,1992,24.47,Currency: CHL - Chilean peso (CLP) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Chile,Gender wage gap by occupation (%),CHL - HS - Encuesta de Caracterización Socioeconómica Nacional,Occupation (ISCO-08): Total,1996,17.37,Currency: CHL - Chilean peso (CLP) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Chile,Gender wage gap by occupation (%),CHL - HS - Encuesta de Caracterización Socioeconómica Nacional,Occupation (ISCO-08): Total,1998,18.75,Currency: CHL - Chilean peso (CLP) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Chile,Gender wage gap by occupation (%),CHL - HS - Encuesta de Caracterización Socioeconómica Nacional,Occupation (ISCO-08): Total,2000,25.9,Currency: CHL - Chilean peso (CLP) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Chile,Gender wage gap by occupation (%),CHL - HS - Encuesta de Caracterización Socioeconómica Nacional,Occupation (ISCO-08): Total,2003,20.5,Currency: CHL - Chilean peso (CLP) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
