id,indicator,indicator.label,freq,freq.label,size,data.start,data.end,last.update,n.records,collection,collection.label,subject,subject.label
EIP_NEET_SEX_GEO_RT_A,EIP_NEET_SEX_GEO_RT,"Share of youth not in employment, education or training (NEET) by sex and rural / urban areas (%)",A,Annual,67.55 KB,1990,2019,06/03/2020 21:42:59,8445,YI,"Yearly indicators",LUU,"Unemployment and labour underutilization"
EIP_NEET_SEX_MTS_RT_A,EIP_NEET_SEX_MTS_RT,"Share of youth not in employment, education or training (NEET) by sex and marital status (%)",A,Annual,122.48 KB,1990,2019,06/03/2020 21:42:59,16123,YI,"Yearly indicators",LUU,"Unemployment and labour underutilization"
EIP_NEET_SEX_RT_A,EIP_NEET_SEX_RT,"Share of youth not in employment, education or training (NEET) by sex (%)",A,Annual,28.92 KB,1976,2019,06/03/2020 09:04:02,4010,YI,"Yearly indicators",LUU,"Unemployment and labour underutilization"
EIP_NEET_SEX_RT_Q,EIP_NEET_SEX_RT,"Share of youth not in employment, education or training (NEET) by sex (%)",Q,Quarterly,55.89 KB,1976Q1,2019Q4,06/03/2020 21:43:43,9438,STI,"Short term indicators",LUU,"Unemployment and labour underutilization"
UNE_2EAP_NOC_RT_A,UNE_2EAP_NOC_RT,"Unemployment rate -- ILO modelled estimates, Nov. 2019 (%)",A,Annual,44.95 KB,1991,2020,08/03/2020 06:48:34,7950,KI,"Key Indicators",LUU,"Unemployment and labour underutilization"
UNE_2URM_NOC_RT_A,UNE_2URM_NOC_RT,"Unemployment rate, men -- ILO modelled estimates, Nov. 2019 (%)",A,Annual,45.58 KB,1991,2020,08/03/2020 06:48:43,7950,KI,"Key Indicators",LUU,"Unemployment and labour underutilization"
UNE_2URW_NOC_RT_A,UNE_2URW_NOC_RT,"Unemployment rate, women -- ILO modelled estimates, Nov. 2019 (%)",A,Annual,46.3 KB,1991,2020,08/03/2020 06:48:52,7950,KI,"Key Indicators",LUU,"Unemployment and labour underutilization"
TRU_DEMP_NOC_RT_A,TRU_DEMP_NOC_RT,"Time-related underemployment rate (%)",A,Annual,10.38 KB,1990,2019,08/03/2020 06:46:12,1172,KI,"Key Indicators",LUU,"Unemployment and labour underutilization"
TRU_DEMM_NOC_RT_A,TRU_DEMM_NOC_RT,"Time-related underemployment rate, men (%)",A,Annual,10.37 KB,1990,2019,08/03/2020 06:46:20,1169,KI,"Key Indicators",LUU,"Unemployment and labour underutilization"
TRU_DEMF_NOC_RT_A,TRU_DEMF_NOC_RT,"Time-related underemployment rate, women (%)",A,Annual,10.48 KB,1990,2019,08/03/2020 06:46:27,1170,KI,"Key Indicators",LUU,"Unemployment and labour underutilization"
UNE_DEAP_NOC_RT_A,UNE_DEAP_NOC_RT,"Unemployment rate (%)",A,Annual,19.69 KB,1990,2019,08/03/2020 06:46:38,2592,KI,"Key Indicators",LUU,"Unemployment and labour underutilization"
UNE_DEAM_NOC_RT_A,UNE_DEAM_NOC_RT,"Unemployment rate, men (%)",A,Annual,19 KB,1990,2019,08/03/2020 06:46:49,2490,KI,"Key Indicators",LUU,"Unemployment and labour underutilization"
UNE_DEAF_NOC_RT_A,UNE_DEAF_NOC_RT,"Unemployment rate, women (%)",A,Annual,19.12 KB,1990,2019,08/03/2020 06:46:58,2489,KI,"Key Indicators",LUU,"Unemployment and labour underutilization"
UNE_EDAD_NOC_RT_A,UNE_EDAD_NOC_RT,"Share of unemployed persons with advanced education (%)",A,Annual,14.86 KB,1990,2019,08/03/2020 06:48:04,2140,KI,"Key Indicators",LUU,"Unemployment and labour underutilization"
UNE_EDBS_NOC_RT_A,UNE_EDBS_NOC_RT,"Share of unemployed persons with basic education (%)",A,Annual,15.23 KB,1990,2019,08/03/2020 06:47:43,2150,KI,"Key Indicators",LUU,"Unemployment and labour underutilization"
UNE_EDIN_NOC_RT_A,UNE_EDIN_NOC_RT,"Share of unemployed persons with intermediate education (%)",A,Annual,15.05 KB,1990,2019,08/03/2020 06:47:54,2135,KI,"Key Indicators",LUU,"Unemployment and labour underutilization"
POP_3WAP_SEX_AGE_GEO_NB_A,POP_3WAP_SEX_AGE_GEO_NB,"Youth working-age population by sex, age and rural / urban areas (thousands)",A,Annual,393.4 KB,1990,2019,06/03/2020 21:43:43,42926,YTH,"youthSTATS",YTH,"Youth"
POP_3WAP_SEX_AGE_EDU_NB_A,POP_3WAP_SEX_AGE_EDU_NB,"Youth working-age population by sex, age and education (thousands)",A,Annual,720.18 KB,1990,2019,06/03/2020 21:43:43,80926,YTH,"youthSTATS",YTH,"Youth"
POP_3WAP_SEX_AGE_STU_NB_A,POP_3WAP_SEX_AGE_STU_NB,"Youth working-age population by sex, age and school attendance status (thousands)",A,Annual,411.56 KB,1976,2019,06/03/2020 21:43:43,45147,YTH,"youthSTATS",YTH,"Youth"
POP_3WAP_SEX_AGE_LMS_NB_A,POP_3WAP_SEX_AGE_LMS_NB,"Youth working-age population by sex, age and labour market status (thousands)",A,Annual,677.73 KB,1976,2019,06/03/2020 21:43:43,74397,YTH,"youthSTATS",YTH,"Youth"
POP_3STG_SEX_AGE_TRA_NB_A,POP_3STG_SEX_AGE_TRA_NB,"Youth working-age population by sex, age and stages of transition (thousands)",A,Annual,270.75 KB,2004,2019,06/03/2020 21:43:43,30595,YTH,"youthSTATS",YTH,"Youth"
POP_3STG_SEX_GEO_TRA_NB_A,POP_3STG_SEX_GEO_TRA_NB,"Youth working-age population by sex, rural / urban areas and stages of transition (thousands)",A,Annual,190.55 KB,2004,2019,06/03/2020 21:43:43,21450,YTH,"youthSTATS",YTH,"Youth"
POP_3STG_SEX_EDU_TRA_NB_A,POP_3STG_SEX_EDU_TRA_NB,"Youth working-age population by sex, education and stages of transition (thousands)",A,Annual,334.69 KB,2004,2019,06/03/2020 21:43:43,38623,YTH,"youthSTATS",YTH,"Youth"
POP_3FOR_SEX_AGE_TRA_NB_A,POP_3FOR_SEX_AGE_TRA_NB,"Youth working-age population by sex, age and forms of transition (thousands)",A,Annual,546.6 KB,2004,2019,06/03/2020 21:43:43,64330,YTH,"youthSTATS",YTH,"Youth"
POP_3FOR_SEX_GEO_TRA_NB_A,POP_3FOR_SEX_GEO_TRA_NB,"Youth working-age population by sex, rural / urban areas and forms of transition (thousands)",A,Annual,383.05 KB,2004,2019,06/03/2020 21:43:43,45043,YTH,"youthSTATS",YTH,"Youth"
POP_3FOR_SEX_EDU_TRA_NB_A,POP_3FOR_SEX_EDU_TRA_NB,"Youth working-age population by sex, education and forms of transition (thousands)",A,Annual,637.65 KB,2004,2019,06/03/2020 21:43:43,76922,YTH,"youthSTATS",YTH,"Youth"
POP_3TED_SEX_STE_NB_A,POP_3TED_SEX_STE_NB,"Youth transited by sex and status in employment (thousands)",A,Annual,89.5 KB,2004,2019,06/03/2020 21:43:43,11857,YTH,"youthSTATS",YTH,"Youth"
POP_3TED_SEX_ECO_NB_A,POP_3TED_SEX_ECO_NB,"Youth transited by sex and economic activity (thousands)",A,Annual,170.62 KB,2004,2019,06/03/2020 21:43:43,21632,YTH,"youthSTATS",YTH,"Youth"
POP_3TED_SEX_OCU_NB_A,POP_3TED_SEX_OCU_NB,"Youth transited by sex and occupation (thousands)",A,Annual,86.11 KB,2006,2019,06/03/2020 21:43:43,10825,YTH,"youthSTATS",YTH,"Youth"
POP_3STG_SEX_AGE_TRA_DT_A,POP_3STG_SEX_AGE_TRA_DT,"Youth working-age population distribution by sex, age and stages of transition (%)",A,Annual,220.26 KB,2004,2019,06/03/2020 21:43:43,29655,YTH,"youthSTATS",YTH,"Youth"
POP_3STG_SEX_GEO_TRA_DT_A,POP_3STG_SEX_GEO_TRA_DT,"Youth working-age population distribution by sex, rural / urban areas and stages of transition (%)",A,Annual,151.47 KB,2004,2019,06/03/2020 21:43:43,20806,YTH,"youthSTATS",YTH,"Youth"
POP_3STG_SEX_EDU_TRA_DT_A,POP_3STG_SEX_EDU_TRA_DT,"Youth working-age population distribution by sex, education and stages of transition (%)",A,Annual,268.73 KB,2004,2019,06/03/2020 21:43:43,35846,YTH,"youthSTATS",YTH,"Youth"
POP_3FOR_SEX_AGE_TRA_DT_A,POP_3FOR_SEX_AGE_TRA_DT,"Youth working-age population distribution by sex, age and forms of transition (%)",A,Annual,473.01 KB,2004,2019,06/03/2020 21:43:43,62260,YTH,"youthSTATS",YTH,"Youth"
EAP_3EAP_SEX_AGE_GEO_NB_A,EAP_3EAP_SEX_AGE_GEO_NB,"Youth labour force by sex, age and rural / urban areas (thousands)",A,Annual,386 KB,1990,2019,06/03/2020 21:43:43,42690,YTH,"youthSTATS",YTH,"Youth"
EAP_3EAP_SEX_AGE_EDU_NB_A,EAP_3EAP_SEX_AGE_EDU_NB,"Youth labour force by sex, age and education (thousands)",A,Annual,678.63 KB,1990,2019,06/03/2020 21:43:43,77773,YTH,"youthSTATS",YTH,"Youth"
EAP_3EAP_SEX_AGE_STU_NB_A,EAP_3EAP_SEX_AGE_STU_NB,"Youth labour force by sex, age and school attendance status (thousands)",A,Annual,385.66 KB,1976,2019,06/03/2020 21:43:43,43364,YTH,"youthSTATS",YTH,"Youth"
EAP_3WAP_SEX_AGE_GEO_RT_A,EAP_3WAP_SEX_AGE_GEO_RT,"Youth labour force participation rate by sex, age and rural / urban areas (%)",A,Annual,361.68 KB,1990,2019,06/03/2020 21:43:43,42689,YTH,"youthSTATS",YTH,"Youth"
EAP_3WAP_SEX_AGE_EDU_RT_A,EAP_3WAP_SEX_AGE_EDU_RT,"Youth labour force participation rate by sex, age and education (%)",A,Annual,655.34 KB,1990,2019,06/03/2020 21:43:43,77736,YTH,"youthSTATS",YTH,"Youth"
EAP_3WAP_SEX_AGE_STU_RT_A,EAP_3WAP_SEX_AGE_STU_RT,"Youth labour force participation rate by sex, age and school attendance status (%)",A,Annual,366.52 KB,1976,2019,06/03/2020 21:43:43,43346,YTH,"youthSTATS",YTH,"Youth"
EMP_3EMP_SEX_AGE_GEO_NB_A,EMP_3EMP_SEX_AGE_GEO_NB,"Youth employment by sex, age and rural / urban areas (thousands)",A,Annual,384.99 KB,1990,2019,06/03/2020 21:43:43,42812,YTH,"youthSTATS",YTH,"Youth"
EMP_3EMP_SEX_AGE_EDU_NB_A,EMP_3EMP_SEX_AGE_EDU_NB,"Youth employment by sex, age and education (thousands)",A,Annual,668.17 KB,1990,2019,06/03/2020 21:43:43,77073,YTH,"youthSTATS",YTH,"Youth"
EMP_3EMP_SEX_AGE_STU_NB_A,EMP_3EMP_SEX_AGE_STU_NB,"Youth employment by sex, age and school attendance status (thousands)",A,Annual,382.48 KB,1976,2019,06/03/2020 21:43:43,43229,YTH,"youthSTATS",YTH,"Youth"
EMP_3EMP_SEX_AGE_STE_NB_A,EMP_3EMP_SEX_AGE_STE_NB,"Youth employment by sex, age and status in employment (thousands)",A,Annual,756.56 KB,1976,2019,06/03/2020 21:43:43,89433,YTH,"youthSTATS",YTH,"Youth"
EMP_3EMP_SEX_AGE_ECO_NB_A,EMP_3EMP_SEX_AGE_ECO_NB,"Youth employment by sex, age and economic activity (thousands)",A,Annual,2.3 MB,1990,2019,06/03/2020 21:43:43,290635,YTH,"youthSTATS",YTH,"Youth"
EMP_3EMP_SEX_AGE_OCU_NB_A,EMP_3EMP_SEX_AGE_OCU_NB,"Youth employment by sex, age and occupation (thousands)",A,Annual,1.41 MB,1992,2019,06/03/2020 21:43:43,172438,YTH,"youthSTATS",YTH,"Youth"
EMP_3EMP_SEX_AGE_HOW_NB_A,EMP_3EMP_SEX_AGE_HOW_NB,"Youth employment by sex, age and weekly hours actually worked (thousands)",A,Annual,1.15 MB,1976,2019,06/03/2020 21:43:43,135096,YTH,"youthSTATS",YTH,"Youth"
EMP_3EMP_SEX_AGE_JOB_NB_A,EMP_3EMP_SEX_AGE_JOB_NB,"Youth employment by sex, age and working time arrangement (thousands)",A,Annual,512.92 KB,1976,2019,06/03/2020 21:43:43,58143,YTH,"youthSTATS",YTH;HOW,"Youth | Working time"
EMP_3WAP_SEX_AGE_GEO_RT_A,EMP_3WAP_SEX_AGE_GEO_RT,"Youth employment-to-population ratio by sex, age and rural / urban areas (%)",A,Annual,362.39 KB,1990,2019,06/03/2020 21:43:43,42811,YTH,"youthSTATS",YTH,"Youth"
EMP_3WAP_SEX_AGE_EDU_RT_A,EMP_3WAP_SEX_AGE_EDU_RT,"Youth employment-to-population ratio by sex, age and education (%)",A,Annual,648.38 KB,1990,2019,06/03/2020 21:43:43,77026,YTH,"youthSTATS",YTH,"Youth"
EMP_3WAP_SEX_AGE_STU_RT_A,EMP_3WAP_SEX_AGE_STU_RT,"Youth employment-to-population ratio by sex, age and school attendance status (%)",A,Annual,365.42 KB,1976,2019,06/03/2020 21:43:43,43213,YTH,"youthSTATS",YTH,"Youth"
TRU_3TRU_SEX_AGE_GEO_NB_A,TRU_3TRU_SEX_AGE_GEO_NB,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",A,Annual,378.27 KB,1990,2019,06/03/2020 21:43:43,42176,YTH,"youthSTATS",YTH,"Youth"
EES_3EES_SEX_AGE_JOB_NB_A,EES_3EES_SEX_AGE_JOB_NB,"Youth employees by sex, age and type of job contract (thousands)",A,Annual,423.12 KB,1983,2019,06/03/2020 21:43:43,48199,YTH,"youthSTATS",YTH,"Youth"
UNE_3UNE_SEX_AGE_GEO_NB_A,UNE_3UNE_SEX_AGE_GEO_NB,"Youth unemployment by sex, age and rural / urban areas (thousands)",A,Annual,357.05 KB,1990,2019,06/03/2020 21:43:43,42484,YTH,"youthSTATS",YTH,"Youth"
UNE_3UNE_SEX_AGE_EDU_NB_A,UNE_3UNE_SEX_AGE_EDU_NB,"Youth unemployment by sex, age and education (thousands)",A,Annual,586.32 KB,1990,2019,06/03/2020 21:43:43,72539,YTH,"youthSTATS",YTH,"Youth"
UNE_3UNE_SEX_AGE_STU_NB_A,UNE_3UNE_SEX_AGE_STU_NB,"Youth unemployment by sex, age and school attendance status (thousands)",A,Annual,340.26 KB,1976,2019,06/03/2020 21:43:43,41093,YTH,"youthSTATS",YTH,"Youth"
UNE_3UNE_SEX_AGE_CAT_NB_A,UNE_3UNE_SEX_AGE_CAT_NB,"Youth unemployment by sex, age and categories of unemployed persons (thousands)",A,Annual,427.2 KB,1976,2019,06/03/2020 21:43:43,51409,YTH,"youthSTATS",YTH,"Youth"
UNE_3UNE_SEX_AGE_DUR_NB_A,UNE_3UNE_SEX_AGE_DUR_NB,"Youth unemployment by sex, age and duration (thousands)",A,Annual,554.72 KB,1976,2019,06/03/2020 21:43:43,67582,YTH,"youthSTATS",YTH,"Youth"
UNE_3EAP_SEX_AGE_GEO_RT_A,UNE_3EAP_SEX_AGE_GEO_RT,"Youth unemployment rate by sex, age and rural / urban areas (%)",A,Annual,343.44 KB,1990,2019,06/03/2020 21:43:43,42475,YTH,"youthSTATS",YTH,"Youth"
UNE_3EAP_SEX_AGE_EDU_RT_A,UNE_3EAP_SEX_AGE_EDU_RT,"Youth unemployment rate by sex, age and education (%)",A,Annual,576.42 KB,1990,2019,06/03/2020 21:43:43,72472,YTH,"youthSTATS",YTH,"Youth"
UNE_3EAP_SEX_AGE_STU_RT_A,UNE_3EAP_SEX_AGE_STU_RT,"Youth unemployment rate by sex, age and school attendance status (%)",A,Annual,329.79 KB,1976,2019,06/03/2020 21:43:43,41090,YTH,"youthSTATS",YTH,"Youth"
UNE_3WAP_SEX_AGE_STU_RT_A,UNE_3WAP_SEX_AGE_STU_RT,"Youth unemployment-to-population ratio by sex, age and school attendance status (%)",A,Annual,322.71 KB,1976,2019,06/03/2020 21:43:43,41090,YTH,"youthSTATS",YTH,"Youth"
EIP_3EIP_SEX_AGE_GEO_NB_A,EIP_3EIP_SEX_AGE_GEO_NB,"Youth outside the labour force by sex, age and rural / urban areas (thousands)",A,Annual,383.23 KB,1990,2019,06/03/2020 21:43:43,42726,YTH,"youthSTATS",YTH,"Youth"
EIP_3EIP_SEX_AGE_EDU_NB_A,EIP_3EIP_SEX_AGE_EDU_NB,"Youth outside the labour force by sex, age and education (thousands)",A,Annual,687.16 KB,1990,2019,06/03/2020 21:43:43,79672,YTH,"youthSTATS",YTH,"Youth"
EIP_3EIP_SEX_AGE_STU_NB_A,EIP_3EIP_SEX_AGE_STU_NB,"Youth outside the labour force by sex, age and school attendance status (thousands)",A,Annual,394.43 KB,1976,2019,06/03/2020 21:43:43,44328,YTH,"youthSTATS",YTH,"Youth"
EIP_3DIS_SEX_AGE_GEO_NB_A,EIP_3DIS_SEX_AGE_GEO_NB,"Youth discouraged job-seekers by sex, age and rural / urban areas (thousands)",A,Annual,203.96 KB,1990,2019,06/03/2020 21:43:43,28668,YTH,"youthSTATS",YTH,"Youth"
EIP_3WAP_SEX_AGE_GEO_RT_A,EIP_3WAP_SEX_AGE_GEO_RT,"Youth inactivity rate by sex, age and rural / urban areas (%)",A,Annual,361.48 KB,1990,2019,06/03/2020 21:43:43,42721,YTH,"youthSTATS",YTH,"Youth"
EIP_3WAP_SEX_AGE_EDU_RT_A,EIP_3WAP_SEX_AGE_EDU_RT,"Youth inactivity rate by sex, age and education (%)",A,Annual,667.13 KB,1990,2019,06/03/2020 21:43:43,79634,YTH,"youthSTATS",YTH,"Youth"
EIP_3WAP_SEX_AGE_STU_RT_A,EIP_3WAP_SEX_AGE_STU_RT,"Youth inactivity rate by sex, age and school attendance status (%)",A,Annual,370.73 KB,1976,2019,06/03/2020 21:43:43,44323,YTH,"youthSTATS",YTH,"Youth"
EAP_DYAP_NOC_RT_A,EAP_DYAP_NOC_RT,"Youth labour force participation rate (%)",A,Annual,19.31 KB,1990,2019,08/03/2020 06:40:08,2399,KI,"Key Indicators",YTH,"Youth"
EAP_DYAM_NOC_RT_A,EAP_DYAM_NOC_RT,"Youth labour force participation rate, men (%)",A,Annual,19.19 KB,1990,2019,08/03/2020 06:40:19,2382,KI,"Key Indicators",YTH,"Youth"
EAP_DYAF_NOC_RT_A,EAP_DYAF_NOC_RT,"Youth labour force participation rate, women (%)",A,Annual,19.17 KB,1990,2019,08/03/2020 06:40:29,2382,KI,"Key Indicators",YTH,"Youth"
UNE_DYAP_NOC_RT_A,UNE_DYAP_NOC_RT,"Youth unemployment rate (%)",A,Annual,18.15 KB,1990,2019,08/03/2020 06:47:11,2261,KI,"Key Indicators",YTH,"Youth"
UNE_DYAM_NOC_RT_A,UNE_DYAM_NOC_RT,"Youth unemployment rate, men (%)",A,Annual,17.96 KB,1990,2019,08/03/2020 06:47:22,2244,KI,"Key Indicators",YTH,"Youth"
UNE_DYAF_NOC_RT_A,UNE_DYAF_NOC_RT,"Youth unemployment rate, women (%)",A,Annual,18.1 KB,1990,2019,08/03/2020 06:47:32,2244,KI,"Key Indicators",YTH,"Youth"
EIP_TNEE_NOC_RT_A,EIP_TNEE_NOC_RT,"Share of youth not in employment, education or training (NEET) (%)",A,Annual,10.52 KB,1990,2019,08/03/2020 06:49:07,1309,KI,"Key Indicators",YTH,"Youth"
EIP_MNEE_NOC_RT_A,EIP_MNEE_NOC_RT,"Share of youth not in employment, education or training (NEET), men (%)",A,Annual,10.19 KB,1990,2019,08/03/2020 06:49:17,1288,KI,"Key Indicators",YTH,"Youth"
EIP_FNEE_NOC_RT_A,EIP_FNEE_NOC_RT,"Share of youth not in employment, education or training (NEET), women (%)",A,Annual,10.42 KB,1990,2019,08/03/2020 06:49:26,1290,KI,"Key Indicators",YTH,"Youth"
HOW_TEMP_SEX_ECO_GEO_NB_A,HOW_TEMP_SEX_ECO_GEO_NB,"Mean weekly hours actually worked per employed person by sex, economic activity and rural / urban areas",A,Annual,847.82 KB,1990,2019,06/03/2020 21:42:59,110265,YI,"Yearly indicators",HOW,"Working time"
HOW_TEMP_SEX_ECO_MTS_NB_A,HOW_TEMP_SEX_ECO_MTS_NB,"Mean weekly hours actually worked per employed person by sex, economic activity and marital status",A,Annual,1.25 MB,1990,2019,06/03/2020 21:42:59,166255,YI,"Yearly indicators",HOW,"Working time"
HOW_TEMP_SEX_OCU_GEO_NB_A,HOW_TEMP_SEX_OCU_GEO_NB,"Mean weekly hours actually worked per employed person by sex, occupation and rural / urban areas",A,Annual,699.86 KB,1992,2019,06/03/2020 21:42:59,88333,YI,"Yearly indicators",HOW,"Working time"
HOW_TEMP_SEX_OCU_MTS_NB_A,HOW_TEMP_SEX_OCU_MTS_NB,"Mean weekly hours actually worked per employed person by sex, occupation and marital status",A,Annual,1.55 MB,1992,2019,06/03/2020 21:42:59,203061,YI,"Yearly indicators",HOW,"Working time"
HOW_TEMP_SEX_EC2_NB_A,HOW_TEMP_SEX_EC2_NB,"Mean weekly hours actually worked per employed person by sex and economic activity - ISIC level 2",A,Annual,1.05 MB,2000,2019,06/03/2020 21:42:59,133388,YI,"Yearly indicators",HOW,"Working time"
HOW_TEMP_SEX_ECO_NB_A,HOW_TEMP_SEX_ECO_NB,"Mean weekly hours actually worked per employed person by sex and economic activity",A,Annual,1.02 MB,1948,2019,06/03/2020 09:04:22,145444,YI,"Yearly indicators",HOW,"Working time"
HOW_TEMP_SEX_ECO_NB_Q,HOW_TEMP_SEX_ECO_NB,"Mean weekly hours actually worked per employed person by sex and economic activity",Q,Quarterly,1.79 MB,1948Q1,2019Q4,06/03/2020 21:43:43,320737,STI,"Short term indicators",HOW,"Working time"
HOW_TEMP_SEX_ECO_NB_M,HOW_TEMP_SEX_ECO_NB,"Mean weekly hours actually worked per employed person by sex and economic activity",M,Monthly,256.93 KB,1948M01,2020M01,06/03/2020 21:43:35,39803,STI,"Short term indicators",HOW,"Working time"
HOW_TEMP_SEX_OCU_NB_A,HOW_TEMP_SEX_OCU_NB,"Mean weekly hours actually worked per employed person by sex and occupation",A,Annual,469.43 KB,1991,2019,06/03/2020 09:04:29,64549,YI,"Yearly indicators",HOW,"Working time"
HOW_TEMP_SEX_OCU_NB_Q,HOW_TEMP_SEX_OCU_NB,"Mean weekly hours actually worked per employed person by sex and occupation",Q,Quarterly,795.52 KB,1995Q2,2019Q4,06/03/2020 21:43:43,139673,STI,"Short term indicators",HOW,"Working time"
HOW_TEMP_SEX_OCU_NB_M,HOW_TEMP_SEX_OCU_NB,"Mean weekly hours actually worked per employed person by sex and occupation",M,Monthly,76.88 KB,2000M01,2019M12,15/02/2020 23:47:14,10059,STI,"Short term indicators",HOW,"Working time"
HOW_TEMP_SEX_OC2_NB_A,HOW_TEMP_SEX_OC2_NB,"Mean weekly hours actually worked per employed person by sex and occupation - ISCO level 2",A,Annual,432.01 KB,2000,2019,06/03/2020 21:42:59,55002,YI,"Yearly indicators",HOW,"Working time"
HOW_UEMP_SEX_NB_A,HOW_UEMP_SEX_NB,"Mean weekly hours usually worked per employed person by sex",A,Annual,12.57 KB,1976,2019,06/03/2020 21:42:59,1455,YI,"Yearly indicators",HOW,"Working time"
HOW_XEES_SEX_EC2_NB_A,HOW_XEES_SEX_EC2_NB,"Mean weekly hours actually worked per employee by sex and economic activity - ISIC level 2",A,Annual,1.01 MB,2000,2019,06/03/2020 21:42:59,129778,YI,"Yearly indicators",HOW,"Working time"
HOW_XEES_SEX_ECO_NB_A,HOW_XEES_SEX_ECO_NB,"Mean weekly hours actually worked per employee by sex and economic activity",A,Annual,1.05 MB,1969,2019,06/03/2020 09:04:26,153022,YI,"Yearly indicators",HOW,"Working time"
HOW_XEES_SEX_ECO_NB_Q,HOW_XEES_SEX_ECO_NB,"Mean weekly hours actually worked per employee by sex and economic activity",Q,Quarterly,1.76 MB,1989Q1,2019Q4,06/03/2020 21:43:43,318867,STI,"Short term indicators",HOW,"Working time"
HOW_XEES_SEX_ECO_NB_M,HOW_XEES_SEX_ECO_NB,"Mean weekly hours actually worked per employee by sex and economic activity",M,Monthly,262.99 KB,1987M01,2020M01,06/03/2020 21:43:38,41366,STI,"Short term indicators",HOW,"Working time"
HOW_XEES_SEX_OCU_NB_A,HOW_XEES_SEX_OCU_NB,"Mean weekly hours actually worked per employee by sex and occupation",A,Annual,452.61 KB,1991,2019,06/03/2020 09:04:33,62906,YI,"Yearly indicators",HOW,"Working time"
HOW_XEES_SEX_OCU_NB_Q,HOW_XEES_SEX_OCU_NB,"Mean weekly hours actually worked per employee by sex and occupation",Q,Quarterly,772.57 KB,1995Q2,2019Q4,06/03/2020 21:43:43,138950,STI,"Short term indicators",HOW,"Working time"
HOW_XEES_SEX_OCU_NB_M,HOW_XEES_SEX_OCU_NB,"Mean weekly hours actually worked per employee by sex and occupation",M,Monthly,74.91 KB,2000M01,2019M12,15/02/2020 23:47:15,9907,STI,"Short term indicators",HOW,"Working time"
HOW_XEES_SEX_OC2_NB_A,HOW_XEES_SEX_OC2_NB,"Mean weekly hours actually worked per employee by sex and occupation - ISCO level 2",A,Annual,237.49 KB,2011,2018,05/10/2019 14:48:31,30856,YI,"Yearly indicators",HOW,"Working time"
HOW_UEES_SEX_NB_A,HOW_UEES_SEX_NB,"Mean weekly hours usually worked per employee by sex",A,Annual,12.36 KB,1976,2019,06/03/2020 21:42:59,1504,YI,"Yearly indicators",HOW,"Working time"
GED_PHOW_SEX_HHT_CHL_NB_A,GED_PHOW_SEX_HHT_CHL_NB,"Mean weekly hours actually worked of prime-age employed persons by sex, household type and presence of children",A,Annual,32.75 KB,2012,2018,27/02/2020 18:55:38,4094,YI,"Yearly indicators",HOW;WOM,"Working time | Women"
GED_PHOW_SEX_HHT_GEO_NB_A,GED_PHOW_SEX_HHT_GEO_NB,"Mean weekly hours actually worked of prime-age employed persons by sex, household type and rural / urban areas",A,Annual,23.46 KB,2012,2018,27/02/2020 18:55:15,2904,YI,"Yearly indicators",HOW;WOM,"Working time | Women"
EAR_4MTH_SEX_ECO_CUR_NB_A,EAR_4MTH_SEX_ECO_CUR_NB,"Mean nominal monthly earnings of employees by sex and economic activity -- Harmonized series",A,Annual,2.05 MB,1969,2019,08/03/2020 06:10:00,248753,YI,"Yearly indicators",EAR,"Earnings and labour income"
EAR_XEES_SEX_ECO_NB_A,EAR_XEES_SEX_ECO_NB,"Mean nominal monthly earnings of employees by sex and economic activity (local currency)",A,Annual,855.81 KB,1969,2019,06/03/2020 21:43:00,110550,YI,"Yearly indicators",EAR,"Earnings and labour income"
EAR_XEES_SEX_ECO_NB_Q,EAR_XEES_SEX_ECO_NB,"Mean nominal monthly earnings of employees by sex and economic activity (local currency)",Q,Quarterly,727.03 KB,1989Q1,2019Q4,06/03/2020 21:43:43,83979,STI,"Short term indicators",EAR,"Earnings and labour income"
EAR_XEES_SEX_ECO_NB_M,EAR_XEES_SEX_ECO_NB,"Mean nominal monthly earnings of employees by sex and economic activity (local currency)",M,Monthly,302.71 KB,1990M01,2020M01,06/03/2020 21:43:41,39027,STI,"Short term indicators",EAR,"Earnings and labour income"
EAR_4MTH_SEX_OCU_CUR_NB_A,EAR_4MTH_SEX_OCU_CUR_NB,"Mean nominal monthly earnings of employees by sex and occupation -- Harmonized series",A,Annual,594.51 KB,1992,2019,08/03/2020 06:09:54,67686,YI,"Yearly indicators",EAR,"Earnings and labour income"
EAR_XEES_SEX_OCU_NB_A,EAR_XEES_SEX_OCU_NB,"Mean nominal monthly earnings of employees by sex and occupation (local currency)",A,Annual,276.21 KB,1992,2019,06/03/2020 21:43:00,31739,YI,"Yearly indicators",EAR,"Earnings and labour income"
EES_LT35_NOC_RT_A,EES_LT35_NOC_RT,"Share of employees working less than 35 hours per week (%)",A,Annual,10.32 KB,1990,2019,08/03/2020 06:53:05,1431,KI,"Key Indicators",HOW,"Working time"
EES_3548_NOC_RT_A,EES_3548_NOC_RT,"Share of employees working 35-48 hours per week (%)",A,Annual,10.44 KB,1990,2019,08/03/2020 06:52:53,1436,KI,"Key Indicators",HOW,"Working time"
